high poverty community	0.392305474799
nation students	0.391263238791
resourced	0.384642405876
change want	0.380618975507
come learn	0.378303137613
city charter	0.376842998845
us keep	0.37439306899
well help	0.373776930527
need give	0.373407173253
public elementary	0.370469511243
children always	0.369160093399
etc also	0.368686984801
daily basis students	0.366135432512
work long hours	0.361677953741
support need	0.36105878156
families community	0.360454469822
nwith help	0.358377368475
hurricane	0.357833791648
community need	0.357234114642
classroom give	0.354227234069
knit	0.353149708319
lunch school	0.352516545137
come low income	0.349981144412
important show	0.349927006766
nplease help students	0.349532750543
like make	0.347720652878
school inner city	0.346622792989
school access	0.346483544268
also chance	0.345769825596
area new	0.34323864156
learning use	0.343005427012
involvement students	0.342749144675
important young	0.341853457946
skills develop	0.340585539409
graders school	0.338191935147
meals day	0.336797437391
fashioned	0.334662133321
help class	0.334593321157
many students access	0.327220366275
class take	0.327052777221
nyc school	0.323906003282
activities materials	0.323368969926
many students receive	0.322851349804
students building	0.322156478252
lot time	0.321258146663
school participate	0.316834123313
referred	0.316070355093
makes school	0.315349222246
part new	0.314692816148
mean much	0.313813165473
believe learning	0.312416812682
school dedicated	0.311118032502
need order	0.309417979783
provide kids	0.308831154579
students told	0.307956155341
care want	0.307466303766
resources requesting	0.306459303335
students school year	0.303761574473
lack supplies	0.303532970156
middle class families	0.294615340509
learners come	0.294161346738
many students work	0.293526016315
easy use	0.291412489335
school really	0.29135615416
students unable	0.291122849387
school little	0.290331223715
activity would	0.29007573188
students last year	0.287961835407
hispanic african american	0.28776972112
home community	0.286796549196
school means	0.286471455569
would much	0.286113068947
problem solving skills	0.285435771606
go long	0.285377829511
looking new	0.285187064397
classroom make	0.282247267412
trying find	0.282220741688
shown students	0.281592780728
students open	0.281436051845
need keep	0.280455258659
us teach	0.280038214312
picture worth	0.279664682737
bring students	0.279428598143
students become familiar	0.279334104147
class home	0.277611542116
want change	0.276808697413
improve school	0.275174206918
help greatly	0.274267516269
students important	0.273988168926
show kids	0.270967951695
kids school	0.269326574496
skills classroom	0.267030331308
partnering	0.266761753516
positive role models	0.266065524109
would used	0.265404623467
teachers able	0.265337498901
disposable	0.265120636522
indicator	0.264937935055
things make	0.264801135681
also receive	0.263622920588
low income high	0.263522978841
games create	0.262799537863
housing projects	0.261644252639
use equipment	0.261424646782
school learn	0.261256982558
times hard	0.261041720763
valuable life	0.260969522046
like children	0.259167350689
often go	0.258713561433
like try	0.256918067211
valuable lessons	0.255594000443
time take	0.255511555509
students little	0.255418267124
students creating	0.254709806794
group children	0.253949137105
able create	0.253365157666
school south	0.253328819854
would make possible	0.25115691698
girls boys	0.250914488668
variety backgrounds	0.250737415236
temporary	0.250558474516
lunch majority	0.249655838762
4th 5th grade	0.249076288497
graduation rate	0.249070406764
middle high	0.248461840106
kindergarten fifth grade	0.248073971364
variety ways	0.247887376016
school students come	0.24739429243
regard	0.246855232701
project provide	0.246215827958
time class	0.246144845033
official	0.246052904077
others need	0.244423517471
lives many	0.24372851429
east	0.243201934945
year help	0.243141858521
harlem	0.242254666695
come diverse	0.242142437198
students mostly	0.240916408709
old children	0.24031197693
storm	0.239303094016
sure students	0.238797643152
developing skills	0.237356858835
need experience	0.236097615004
able teach	0.236017620472
learning take place	0.235967084845
students inspired	0.23571570773
way many	0.233922333333
fun creative	0.233545689559
way learning	0.232860909833
see value	0.229973662393
donorschoose org	0.229369994631
bronx	0.228419130042
teach high	0.228327472269
goods	0.228267849865
back students	0.228047783612
grow learn	0.227877193251
founded	0.227553284232
city state	0.227015175443
pressing	0.226848004454
northern california	0.226603813097
help maintain	0.226375934471
general education students	0.224839369517
south bronx	0.22472039126
know help	0.224622803429
beyond classroom	0.223486458756
poorest	0.222858125686
california public school	0.222854500765
learning school	0.221545024219
backgrounds one	0.221472585403
like see	0.21997600963
students amazing	0.219814276304
better school	0.219703096457
materials requesting	0.218411066919
paper students	0.218337847003
public high	0.217311735851
issues students	0.217058515146
students english language	0.216029069781
possible help	0.215508184554
spend much	0.215433403063
students might	0.214856786378
erase markers	0.21479667262
military	0.214782868557
able give	0.214596684035
activities help students	0.21449913947
small public school	0.213343222226
learning class	0.212976519099
students kindergarten	0.211491258925
child students	0.211018219951
sustainable	0.210907844737
community support	0.21089288856
really help students	0.210507711431
please help keep	0.209779145734
english math	0.208764793164
children teach	0.208621343367
resources provide	0.207702748117
focus learning	0.207635005872
school title one	0.205644133698
school beautiful	0.20559012789
need right	0.205511248029
school please help	0.205253670981
support school	0.20459988979
time time	0.204415455082
classrooms students	0.203796528931
learn one	0.203362660306
school culture	0.202797602542
students economically disadvantaged	0.202164007109
maryland	0.2016974779
day eager	0.20133341865
year old students	0.201146759266
student class	0.200150785742
school hours	0.199583198973
use class	0.199437036095
dc	0.198992981183
n2	0.198624264388
project students learn	0.198489087855
able move	0.198431486025
learn help	0.197428486984
families make	0.197213435026
school right	0.196528497817
meet students	0.196305174892
please help fund	0.196154628563
top notch	0.196005152163
school give	0.195931164497
students watch	0.195700147519
ca	0.194973819318
students second	0.194736650524
materials allow	0.194712988871
students faced	0.193945943306
manhattan	0.193587356925
many never	0.193521802179
students struggling	0.193519320532
materials benefit	0.193114638693
united states	0.192848224577
50 students	0.19232004285
nthe students come	0.192114026115
love teach	0.19163095429
multiple times	0.191350054239
learners school	0.190783173823
think better	0.190681647827
ni believe students	0.190426981762
dream come	0.190206847824
students used	0.189971310065
children special	0.189460001922
together make	0.188878872956
pain	0.188188684708
also used	0.187080954873
school focuses	0.186975813417
help put	0.186900493956
urban setting	0.186868743423
urban high	0.186790873967
93	0.186521788097
happen need	0.186479016743
community leaders	0.186314883006
help students succeed	0.186306842207
graders learning	0.186102365178
teaching young	0.186044722291
activities nthe	0.18564211876
socioeconomic area	0.185626645929
neither	0.185605461244
economic area	0.18536111811
new york	0.185247821027
etc students	0.184836974056
teacher parent	0.183903270663
nat school	0.183700024254
anti	0.183287646813
asking students	0.183215569922
items classroom	0.183154599227
many different backgrounds	0.182808413379
school free reduced	0.182534693714
play students	0.182288536279
securing	0.182106669408
resources school	0.181986906443
esteem	0.181860504901
students work together	0.181701836811
eighty	0.181605383408
school lunch	0.181359398276
students demonstrate	0.181212364686
fuel	0.180468785468
especially since	0.18032427735
students high	0.180112899398
get better	0.180093330061
end students	0.178807534793
free reduced price	0.17870008216
nthe resources need	0.178541719772
help ensure students	0.178381836773
large urban	0.17793253006
students tools	0.177832207186
children access	0.177030306654
high needs	0.177022746967
unit students	0.176147839693
way school	0.17596512676
enhances	0.175904329458
arrived	0.175393583383
culturally	0.17520260768
students urban	0.174414880029
ndespite	0.174352618528
njust	0.17330837217
much appreciated	0.172755167965
lasting impact	0.172168877968
indian	0.172113573792
things want	0.172097290093
compile	0.171311398183
personnel	0.171292920539
help students realize	0.170091484763
washington	0.169954808354
may become	0.169869976119
academically socially	0.16968388078
students wait	0.169526368996
nbeing able	0.169283635938
learning nour	0.168871950265
project based learning	0.168756649801
best school	0.168708356474
school best	0.168629358294
students education	0.168364613092
reduced price lunches	0.168217488245
tools students	0.16765311494
families come	0.167633758018
access computers	0.167598260073
encourage children	0.167386631165
nthis opportunity	0.1673260493
community involvement	0.167170854906
many students school	0.166861883966
teaching children	0.166504296104
future classes	0.166389024992
feels like	0.16605289743
classroom take	0.165379722299
kindergarten 5th	0.165144839958
children know	0.164750463643
students imagine	0.164720156277
project would like	0.164484336189
students aren	0.16435731199
immigrant	0.164269761758
code	0.16416325247
schools receive	0.164128606341
parents grandparents	0.163747492042
us make	0.163313193378
school trying	0.16320087058
stem	0.162778923005
classroom much	0.162647116102
starting school	0.162563679067
ni truly	0.162535940976
teach low income	0.162447569446
class supplies	0.162400713067
nas school	0.162185989159
help future	0.161577466976
long term	0.161526334052
resources purchase	0.160722495123
students extra	0.160713841371
entire community	0.160593721496
project change	0.160315951025
st	0.160305095835
education high school	0.160264079415
nwe live	0.160036329985
aid students	0.159756090889
provides students	0.159725299606
devastating	0.159674435068
many diverse	0.159511127532
want give	0.159194839104
classes help	0.159141144331
valuable lesson	0.158452008458
need help getting	0.158143799488
hours school	0.157831652524
use throughout	0.157649182617
measured	0.157372619962
placement	0.15709630014
students unique	0.156873984948
needs classroom	0.156491779242
students dedicated	0.156134172771
opportunity teach	0.15613264748
teach inner	0.155694364976
jersey	0.155683981693
transitional	0.155471807441
farms	0.155153321719
low income neighborhood	0.15462499517
receives free reduced	0.154610070564
signed	0.154606257555
limited opportunities	0.154603541994
school special	0.154589968818
nseveral	0.154532243338
activities using	0.154289815186
successful learners	0.154264733569
work really	0.154250736594
great students	0.153798728124
items like	0.153727345471
21st	0.153469345421
education also	0.153152150014
create community	0.152951403886
mountains	0.152352434898
students attend inner	0.152117270004
field students	0.151996717009
nand	0.151937358485
kansas	0.151917905286
learn like	0.151817176929
one major	0.151778635996
students primarily	0.151465322706
students go home	0.151238989856
technology help	0.150749196181
facing students	0.150251197442
opportunity students	0.150128800958
nations	0.149878915511
understanding world	0.149706035203
fabric	0.149684673546
make big	0.149643925992
students would able	0.149524141513
replacement	0.149474344314
hispanic african	0.148763449421
supplies many	0.14863597485
help accomplish	0.148620545312
students free	0.148094014953
tickets	0.147949584424
students poverty	0.147873408587
would go	0.14752744101
class unfortunately	0.147517912643
long learning	0.147441270034
recent years	0.147270328276
flooded	0.147024018432
currently students	0.147014488848
autism	0.146863923388
class even	0.146811894434
overwhelming	0.146774461375
attend urban	0.14645517538
meet state	0.146314187858
make student	0.146276076917
help families	0.145958249277
time consideration	0.145766490651
active learners	0.145759881862
also school	0.145373518046
enhance students	0.145047034793
also allows students	0.144925388327
teach young	0.144614583926
school home	0.14419427808
please help students	0.144068670647
user friendly	0.143924339405
consequently	0.1438919419
guide students	0.143809604475
wider	0.143614848055
recommended	0.143371524658
school go	0.142636351296
desperately needed	0.142393518878
brothers sisters	0.142248989001
home work	0.142168162946
direct impact	0.141826551798
agree	0.141807457147
ensures	0.141652449567
classroom well	0.141528823616
time classroom	0.141396942596
teach fourth grade	0.141371694625
socioeconomic status	0.141157519024
school first	0.14103025459
topics students	0.140752224023
perceived	0.140565339471
school consists	0.14050079788
kids use	0.140485401954
dog	0.140329024373
high needs community	0.140283397815
working students	0.140153476614
students well	0.13979967573
always excited	0.139754296631
low income students	0.13891707063
damage	0.138790264038
project help us	0.138682897798
time every	0.138259146675
means students	0.137860161962
learn share	0.137757569967
nlast year	0.137288838419
like use	0.137028609397
racially	0.137013826509
extent	0.136314554716
northeast	0.136135323415
students math	0.136071735756
devote	0.135653581777
students world	0.135364276759
high rate	0.135325209695
right direction	0.135301017486
classes one	0.134825317592
good choices	0.134739061279
afternoons	0.134487189719
sent home	0.134426726432
shown great interest	0.134370663564
much support	0.134329358342
families attend	0.134270404929
work small	0.133852283387
invested	0.13366332711
students college	0.133657944768
snack	0.133635023761
disadvantaged area	0.133268496304
year class	0.132745254624
rounded	0.132443318392
pushed	0.132422868293
emphasized	0.131985951323
personal experiences	0.131890724583
teach valuable	0.131853746964
students family	0.131827648517
small rural school	0.131752005079
project help	0.131651986613
camera students	0.131427258034
many cases	0.131300655
make real	0.131106650367
4th 5th graders	0.131027782584
donors like	0.130859759053
universities	0.130818624397
perseverance	0.130589267375
math language	0.130452596856
female	0.13023065902
school aged	0.130217472469
school programs	0.130125863476
many lessons	0.13003938182
unfortunately students	0.130012861704
achievement gap	0.129767629855
children students	0.129706553353
nalong	0.129563898549
use learn	0.129547227061
complain	0.12945064824
provide necessary	0.129427990396
nmy kindergarten	0.129388044612
available would	0.129384422047
new jersey	0.129294902977
supplies students	0.129064698159
learning learning	0.128947053587
use help	0.128849796182
generous support	0.128820059158
better learning	0.128736164609
high need	0.128497473433
personal level	0.128441609973
platform	0.128395456387
children one	0.128239842181
share work	0.128204378026
particularly	0.128048225578
loss	0.128038423902
school last	0.128009974371
found many	0.127834901334
intriguing	0.127662826012
classroom even	0.127463452964
consisting	0.127452299562
projects many	0.12744188337
experience help	0.126795687708
ordering	0.126695894431
drastic	0.126351841459
however due	0.126338151996
females	0.126263047362
lack knowledge	0.126172511232
consequences	0.125985746416
well want	0.125858702281
sisters	0.125800455837
college	0.12569344473
students visit	0.125585054808
students right	0.125464805096
statistics	0.125441889854
work nmy students	0.125310307932
neighborhood school	0.124838098375
school teachers	0.124836088308
however would	0.124745322666
students write	0.124738505556
pm	0.124421133917
achieve goal	0.124383133151
tax	0.124200442322
curricula	0.124170342582
homeless	0.123954385622
life hope	0.123913937218
active participants	0.123819477974
students discover	0.123615533505
classroom materials	0.123545514475
anyway	0.12352598277
simultaneously	0.12352583238
community ni	0.123289465081
year new	0.123253010833
games activities	0.12323483001
generation americans	0.123184155027
students believe	0.122997218547
school classroom	0.122949467423
students appreciate	0.122766226145
dealing	0.122753172094
represented	0.122405468737
would teach	0.122236535483
know important	0.122197340935
graders come	0.122033321729
use materials	0.121665063026
share one	0.121614379415
limited students	0.121607990255
budding	0.121072539506
joys	0.120973659646
able experience	0.120896735341
nthat	0.120816434303
school offers	0.120509330019
travels	0.120492816567
education help	0.120232203578
available students	0.120136716695
75	0.119897571924
34	0.119638556529
nfor many	0.119578165827
students learn skills	0.119507618469
politicians	0.119484523618
better future	0.119414542392
students every day	0.119310979511
classroom please help	0.119300098458
situation students	0.119016594333
student able	0.118922701135
nyc	0.118561757386
risks	0.118349030198
school climate	0.118301412008
one parent	0.118266440515
ni really	0.118112557073
take learning	0.118066731048
attend public	0.117939934553
special education teacher	0.117934613021
large public	0.117894120792
parental involvement	0.117864199619
students sometimes	0.117560648001
time fun	0.117433200201
social emotional	0.117289638194
shown great	0.117283252365
school many students	0.117112834761
students longer	0.116957267823
first grade class	0.116478035608
environmental	0.116324393756
students start	0.116322284243
get kids	0.116140980906
days week	0.115857045347
fine motor skills	0.115785217186
volunteers	0.115679023323
degrees	0.11548033585
vegetables	0.115331895909
help show	0.115323730362
800 students	0.114811653227
40 students	0.1147716
human beings	0.114764217543
inspires	0.114751834067
globe	0.114574334455
urban public school	0.114543156151
enthusiastic	0.114499215163
middle income	0.113933378451
live life	0.113492495606
students exposed	0.113339143104
students making	0.113027597455
designing	0.112727698309
daunting	0.11268010374
day week	0.112659815226
nanother	0.112622123074
deserving	0.112571939594
domestic	0.112539960087
aimed	0.112471253209
take class	0.112112094018
passionate	0.112031638078
classroom technology	0.112003813206
please donate	0.111963988524
factory	0.111802614897
things many	0.111617258155
tool students	0.111493257197
students view	0.111416168871
children eager	0.111292118808
safer	0.111247476945
propose	0.111221921327
collaborate	0.111009438815
extends	0.110872538374
newer	0.110868087339
former	0.110722605627
single parent homes	0.110619715984
school would like	0.110476459189
instrumental	0.110271326526
classroom come	0.110256369559
help encourage	0.1102233125
students wear	0.110155984401
last two	0.110114456855
help us work	0.110106228989
skills many	0.110015449414
children develop	0.109982630247
island	0.109973340578
students sign	0.109967188764
students gain	0.109866746574
school everyday	0.109640559512
could find	0.109616006435
gardens	0.109463269044
walk around	0.109319753594
falls	0.109152280983
many students come	0.109020142874
share information	0.109016684929
incredible	0.10879255949
behave	0.108687445354
proper materials	0.108448795697
please consider donating	0.108201602807
children live	0.107981779089
active role	0.107961389161
serving	0.107600388198
keep kids	0.107334843945
school english	0.107250160937
requires students	0.107240242334
learn also	0.107203042328
reap	0.106926564303
requested materials	0.106891727749
school limited	0.106730855952
foundations	0.106561443711
students explore	0.106536568697
save time	0.106504522758
school state	0.106497725594
successful school	0.106495649323
week students	0.106387030667
valley	0.106378542352
enable us	0.106351682815
setbacks	0.106110093706
always able	0.106098538529
high need low	0.10605888342
breakfast lunch	0.105789709296
help reach	0.10561363834
gates	0.105511281424
horrible	0.105318532101
way nthe	0.105178526102
spite	0.105139642612
working hard	0.105139368843
quietly	0.104944511565
best teacher	0.104904382917
five year old	0.104828735367
tour	0.104553307652
inexpensive	0.104421816838
backyard	0.104268689676
combat	0.104110544873
worse	0.104016201966
school east	0.103932571753
impoverished area	0.103932286222
city kids	0.103882320219
group students	0.103787816469
ideas students	0.10375303412
nwe want	0.103746418508
show others	0.103735088407
take pride	0.10369803803
feed	0.103567902619
make children	0.103491895151
feel comfortable	0.103312890455
roots	0.10326248814
dimension	0.103162638928
way possible	0.102941355928
large percentage	0.102930494888
feel safe	0.102806539679
class every	0.102790260233
guides	0.102703665168
10 minutes	0.102590614171
life learning	0.102577495964
bullying	0.102447428954
experience would	0.102338396921
satisfied	0.102331316364
school receive free	0.102241593982
died	0.102225476247
directly impact	0.102157472822
time work	0.101984120523
time nmy	0.101956857939
reduced	0.101714304724
ndo	0.101581781955
responsibility students	0.101343665112
mexico	0.101267341705
witness	0.10116734749
launch	0.100988936841
students love learning	0.100418140785
students growing	0.100326273276
title funding	0.100217035736
economic status	0.100177458913
exams	0.0999771037939
upper grades	0.0998069159403
develops	0.0996735228666
socio economic backgrounds	0.0996428831698
guests	0.0994557543148
agreed	0.0994544164814
outcomes	0.0993007623829
ways students	0.0992417804396
class discussions	0.099233874615
california	0.0990954999482
dollar	0.099085296584
worst	0.0990308495338
work two	0.0987758871335
kindergarten classes	0.0986965479707
us provide	0.0986360522343
education possible	0.0986094256315
activities promote	0.0983675903249
weekly	0.0983163317913
educating	0.0982094788706
skills using	0.0981049227565
grown	0.0980196977383
efficiency	0.0980137255218
overnight	0.0978848667138
students nour school	0.0975920652992
students living	0.0975526816679
neighborhood students	0.0975303512065
per week	0.0974026401923
chinese	0.0971765206441
students save	0.0968415165141
students perform	0.096810255234
school budget	0.0967914488598
combination	0.0967548238917
since school	0.0966784315003
students limited	0.0966437784692
school without	0.0963422479544
also many students	0.0963099670352
huge difference	0.0962253321955
curious	0.0959973414054
make one	0.0957523870778
decisions	0.0956301559079
justice	0.0955982223098
whole new world	0.0955102643075
schedules	0.0954715544602
los angeles	0.0954434852284
ndue	0.0954096493137
deserves	0.0953414110655
important help	0.0952131240845
needs help	0.0952060133859
delivering	0.0951993311195
school high	0.0950080215434
garden	0.0948017682242
well helping	0.0945007266623
nhelp us	0.0944811764373
also feel	0.0944453697842
students pass	0.0943747901799
allow us	0.0942487373568
rent	0.0941947001629
face many	0.0940578965938
make huge impact	0.0940378270666
funny	0.0940331018401
learners love	0.0939796418161
title one school	0.0939477963867
bulletin board	0.0939382801057
requested help	0.0938021025114
crisis	0.0935722459257
volunteered	0.093538267895
necessary resources	0.0934749970808
would get	0.0933772757454
providing materials	0.0933544192457
poverty students	0.0931409771512
draws	0.0930982827376
requirement	0.0930972447612
area california	0.0929967681508
school even though	0.0929554006821
families struggle	0.0928825451353
aids	0.0928394811727
help get	0.0927238228932
better prepared	0.0927010816685
manual	0.0925902611493
school excited	0.0925407266416
empower students	0.0924861613297
students ask	0.09241070436
ni teach	0.0922204956905
around school	0.0920462225764
colleges	0.0919790796062
fundraising	0.0919126867182
freely	0.0918945531224
2013	0.0917871638164
students look	0.0917219826128
needs met	0.0915210488199
requesting give	0.0915116217683
high poverty	0.0914966680748
could provide	0.0914964517926
would like see	0.0914483691933
class want	0.0914283840491
sadly	0.0911759157342
important things	0.091124685542
develop skills	0.0909715172814
materials make	0.0908901401315
whole year	0.0907902267052
perspectives	0.090783317118
possibility	0.0906414968423
equally important	0.0903951627395
emphasizes	0.0902778001935
poverty line	0.0902666035033
diverse student	0.090260169536
us create	0.0902545855038
grades 12	0.0902392714724
dedication	0.0900624892575
special education students	0.0900148949159
however students	0.0899066285413
come back	0.0898706452006
city school district	0.0896928783491
parents students	0.0896381267566
economically disadvantaged	0.089586497042
surrounded	0.0895426468067
students student	0.0893353694155
high poverty school	0.0893179199017
day make	0.0893023592436
latino students	0.0892512458966
sale	0.0891975957942
learn students	0.0890626190644
tactile	0.0890150071829
established	0.0889861848194
nyour donations	0.0888659115956
give kids	0.0888467481813
learning nwe	0.0887977200573
attend elementary	0.0887828335418
us learn	0.0886027286744
shop	0.0885796048273
courses	0.0884324008653
year would like	0.0883877254134
project extremely	0.0883320797211
ever tried	0.0882827847425
students attending	0.088215753911
able access	0.0879256527714
school one	0.0879033362528
live poverty	0.0877697506983
grade students need	0.0877527217936
school doesn	0.0876618535007
come low	0.0876161552534
examine	0.0874799751784
students long	0.0874589044421
monetary	0.0874475471586
ethnically	0.0874248219677
profound	0.0874047851941
year many	0.0873878791019
supplied	0.087385353422
students due	0.0873706663659
amaze	0.08721138058
would bring	0.0871335057692
guardians	0.0869469154049
five years	0.0869374332733
low self	0.086889908782
resources materials	0.0868599769479
also learning	0.0868184601567
town students	0.0866600131814
better place	0.086597700672
life skill	0.086566467293
fortunately	0.0865663489868
people care	0.0865123166197
unified school	0.0865071774613
twenty students	0.0863967318796
readers writers	0.0863766909298
happening	0.0863608147215
also create	0.0863550533807
needs students	0.0862814871225
glimpse	0.0862052102012
experience daily	0.0862021014594
tools need	0.0861459228124
buying	0.0861174254514
appreciate help	0.0860386866716
community students	0.0859107671442
us get	0.0858594778321
trip	0.0858479934617
school full	0.0858436600711
months	0.085733937488
fourth grade	0.0856058759725
necessarily	0.0855667786134
basic supplies	0.0855557398237
bank	0.0854194692759
movie	0.0852915017457
resource books	0.0852416839168
allow children	0.0851695428762
supplies would	0.0850070234889
need access	0.0849850213696
many students get	0.0849655513075
ni asking	0.0848897532651
create videos	0.0848608569517
school let	0.0848297790553
makers	0.0847627638292
set students	0.0846422549699
school 100	0.0845516004283
creative outlet	0.0844944551961
believe students	0.0843047424427
budget cuts	0.0842848463117
time day	0.0842447351247
work skills	0.0842284034669
solid foundation	0.0842093208025
expressed	0.0841804478071
ve got	0.0841680942617
learning help	0.0841275146278
give back	0.0839976617581
book help	0.083659395733
program students	0.0836293095379
worries	0.083565923241
chicago	0.0835561962333
ni plan	0.0833820507082
six year old	0.0833624904489
throw	0.0833344924056
time ni	0.0832916162954
99	0.0831760917263
sticks	0.0831586632441
combine	0.0831440974131
school bus	0.0830511109567
minor	0.0829493888815
donation help	0.0828884577915
extremely	0.0827805227627
impressed	0.0827300357432
nthis year	0.0825532926516
center students	0.0825471780714
fairly new	0.082453577692
philosophy	0.0823813254106
learners many	0.0823697169633
investment	0.0823667580041
handful	0.0822368571132
first week	0.0822059014621
skills along	0.082202203344
flip video	0.0821594044309
attend high	0.0819321112042
project one	0.0817789952207
also asking	0.0817185006712
fill	0.08159934515
girl	0.0815893972283
student work	0.0815078648626
non traditional	0.0814922387459
benefit greatly	0.0813266199796
winner	0.0813209277073
occasional	0.0813122431227
period time	0.0812345699159
gift would	0.0811519505446
divide	0.0811505645777
need learn	0.0811371382082
maybe even	0.0811331703507
reinforced	0.0811103499549
halls	0.0810808755118
supplies like	0.0810806041122
stricken	0.081056767331
big difference	0.0809196842302
nover	0.0808575034868
constraints	0.0808569919126
help students make	0.0808043041283
nalso	0.0807814328304
school unable	0.0807405858265
virtually	0.0806333436864
students basic	0.0805961578505
donorschoose	0.0803501752841
assess students	0.0803005527644
yellow	0.0801713347774
also gain	0.0801456618511
dead	0.0801446180744
thoroughly	0.080038333427
roles	0.0799983809126
26	0.0795901818439
nutrition	0.0795732891934
women	0.0795578874321
students motivated	0.079555667481
ni teach kindergarten	0.0795434597541
kindergartners	0.0794457832386
learning project	0.0794319857062
string	0.0794032197694
oldest	0.0792763827662
pop	0.0792734885275
parks	0.0791691097766
greatly appreciate	0.0791364000288
lives better	0.0790404518813
delivered	0.0787367737834
knew	0.0787337903359
current future	0.0785687254621
needs many	0.0785212462879
thirst	0.0784857397495
san	0.0784713993404
village	0.078376118277
experts	0.0782532952051
approaches	0.0782075163288
pencils	0.0781797463716
applying	0.0781352223388
school provides	0.0781300681007
program teach	0.0780977495872
next generation	0.0780370715628
learning takes	0.0778591966908
latest technology	0.0777779967114
street	0.0777706310788
also requesting	0.077750606699
3rd 4th grade	0.0777045731459
featuring	0.0775891972845
undoubtedly	0.0774419860561
help getting	0.0770855878313
urban	0.0770758895158
grade low	0.0769837418532
learning nthe	0.0769772291046
really hard	0.0769362843777
fellow	0.0768734581538
students even	0.0766962252088
school help	0.0766146962669
nwhile	0.0766049997419
planet	0.0766044262784
high interest	0.0764859150483
four five	0.0764482120713
community within	0.0763825964091
students end	0.0762733114103
quality education	0.0762215621461
almost	0.0761909210402
families school	0.0761507877636
ms	0.076131091267
raise money	0.0761073980304
school using	0.0760922743655
way reach	0.0760825460604
70	0.0759716976948
nwhile students	0.0759598864626
love see	0.0759269522771
bonus	0.0759192192686
blank	0.0758982476453
classroom sets	0.0757763748259
trash	0.0757257406051
reside	0.0756859541594
vulnerable	0.0756591822694
sixth graders	0.0756533318805
also hope	0.0755860168291
students nin	0.0755784072214
much need	0.0755716616354
addressing	0.0755299543938
records	0.0755191477515
give sense	0.0755093184142
want kids	0.0753609504553
people take	0.0752127212967
continues	0.0751724588555
envision	0.0751557985531
